ID	Titles
10270	042913-SludgeD1_25-30, Cmpd 37625, +MSn(1230.34), 87.42 min
10271	042913-SludgeD1_19-24, Cmpd 12695, +MSn(614.97), 27.77 min
10272	042913-SludgeD1_13-18, Cmpd 6510, +MSn(647.31), 16.22 min
10273	042913-SludgeD1_1-6, Cmpd 16925, +MSn(676.33), 40.14 min
10274	042913-SludgeD1_19-24, Cmpd 16154, +MSn(715.33), 34.15 min
10275	042913-SludgeD1_13-18, Cmpd 4179, +MSn(1200.62), 10.31 min
10276	042913-SludgeD1_13-18, Cmpd 19463, +MSn(923.47), 42.45 min
10277	042913-SludgeD1_13-18, Cmpd 21293, +MSn(967.97), 47.08 min
10278	042913-SludgeD1_13-18, Cmpd 16996, +MSn(665.36), 36.67 min|042913-SludgeD1_13-18, Cmpd 17093, +MSn(665.36), 36.87 min
10279	042913-SludgeD1_13-18, Cmpd 23273, +MSn(739.38), 52.14 min
10280	042913-SludgeD1_1-6, Cmpd 36106, +MSn(639.51), 88.93 min
10281	042913-SludgeD1_13-18, Cmpd 21225, +MSn(786.85), 46.91 min|042913-SludgeD1_13-18, Cmpd 21954, +MSn(786.85), 48.74 min|042913-SludgeD1_25-30, Cmpd 21783, +MSn(786.86), 46.56 min|042913-SludgeD1_1-6, Cmpd 19872, +MSn(786.85), 47.63 min|042913-SludgeD1_13-18, Cmpd 20894, +MSn(786.85), 46.06 min
10282	042913-SludgeD1_25-30, Cmpd 19670, +MSn(901.97), 41.14 min
10283	042913-SludgeD1_13-18, Cmpd 2672, +MSn(577.33), 6.53 min
10284	042913-SludgeD1_1-6, Cmpd 3784, +MSn(1338.63), 9.77 min
10285	042913-SludgeD1_1-6, Cmpd 36907, +MSn(1214.3), 91.13 min
10286	042913-SludgeD1_13-18, Cmpd 21450, +MSn(942.91), 47.45 min
10287	042913-SludgeD1_25-30, Cmpd 37233, +MSn(602.07), 86.38 min
10288	042913-SludgeD1_13-18, Cmpd 19740, +MSn(615.66), 43.14 min
10289	042913-SludgeD1_1-6, Cmpd 34097, +MSn(1190.58), 83.49 min
10290	042913-SludgeD1_1-6, Cmpd 19237, +MSn(837.77), 46.05 min
10291	042913-SludgeD1_1-6, Cmpd 35441, +MSn(704.57), 87.13 min
10292	042913-SludgeD1_19-24, Cmpd 19919, +MSn(708.39), 42.43 min
10293	042913-SludgeD1_25-30, Cmpd 16834, +MSn(1134.54), 34.98 min
10294	042913-SludgeD1_1-6, Cmpd 34640, +MSn(826.68), 84.93 min
10295	042913-SludgeD1_19-24, Cmpd 21731, +MSn(923), 47.11 min
10296	042913-SludgeD1_25-30, Cmpd 12613, +MSn(624.83), 27.24 min
10297	042913-SludgeD1_19-24, Cmpd 37169, +MSn(1308.28), 86.74 min
10298	042913-SludgeD1_13-18, Cmpd 18824, +MSn(886.96), 40.86 min
10299	042913-SludgeD1_13-18, Cmpd 35377, +MSn(906.54), 83.01 min
10300	042913-SludgeD1_25-30, Cmpd 6056, +MSn(586.28), 15.08 min
10301	042913-SludgeD1_13-18, Cmpd 10514, +MSn(575.29), 24.04 min
10302	042913-SludgeD1_1-6, Cmpd 5886, +MSn(609.8), 16.05 min
10303	042913-SludgeD1_1-6, Cmpd 28729, +MSn(990.53), 69.44 min
10304	042913-SludgeD1_19-24, Cmpd 26637, +MSn(951.78), 59.59 min
10305	042913-SludgeD1_13-18, Cmpd 22871, +MSn(902.49), 51.10 min
10306	042913-SludgeD1_19-24, Cmpd 13369, +MSn(776.35), 29.08 min
10307	042913-SludgeD1_25-30, Cmpd 9137, +MSn(904.42), 21.14 min
10308	042913-SludgeD1_1-6, Cmpd 6984, +MSn(624.34), 18.77 min
10309	042913-SludgeD1_19-24, Cmpd 37458, +MSn(1099.54), 87.53 min
10310	042913-SludgeD1_25-30, Cmpd 11190, +MSn(698.32), 24.72 min|042913-SludgeD1_25-30, Cmpd 11171, +MSn(698.34), 24.68 min
10311	042913-SludgeD1_19-24, Cmpd 7428, +MSn(564.26), 18.19 min
10312	042913-SludgeD1_25-30, Cmpd 5034, +MSn(787.38), 12.49 min
10313	042913-SludgeD1_19-24, Cmpd 11534, +MSn(1057.51), 25.73 min
10314	042913-SludgeD1_13-18, Cmpd 26974, +MSn(836.44), 61.35 min
10315	042913-SludgeD1_13-18, Cmpd 29768, +MSn(1203.44), 68.51 min
10316	042913-SludgeD1_13-18, Cmpd 12603, +MSn(685.69), 28.00 min
10317	042913-SludgeD1_1-6, Cmpd 9219, +MSn(609.32), 23.46 min
10318	042913-SludgeD1_1-6, Cmpd 6536, +MSn(950.65), 17.68 min
10319	042913-SludgeD1_19-24, Cmpd 10397, +MSn(665.34), 23.71 min
10320	042913-SludgeD1_13-18, Cmpd 24181, +MSn(832.4), 54.47 min
10321	042913-SludgeD1_25-30, Cmpd 16764, +MSn(625.3), 34.84 min
10322	042913-SludgeD1_19-24, Cmpd 4973, +MSn(846.93), 12.38 min
10323	042913-SludgeD1_25-30, Cmpd 20219, +MSn(731.39), 42.53 min
10324	042913-SludgeD1_25-30, Cmpd 23219, +MSn(486.66), 50.23 min
10325	042913-SludgeD1_19-24, Cmpd 25129, +MSn(831.93), 55.80 min
10326	042913-SludgeD1_13-18, Cmpd 16402, +MSn(704.84), 35.39 min
10327	042913-SludgeD1_1-6, Cmpd 35988, +MSn(1228.76), 88.61 min
10328	042913-SludgeD1_13-18, Cmpd 5761, +MSn(665.84), 14.35 min
10329	042913-SludgeD1_19-24, Cmpd 12017, +MSn(524.3), 26.59 min
10330	042913-SludgeD1_13-18, Cmpd 21857, +MSn(923.99), 48.48 min|042913-SludgeD1_13-18, Cmpd 21779, +MSn(923.98), 48.29 min
10331	042913-SludgeD1_1-6, Cmpd 35420, +MSn(763.66), 87.07 min
10332	042913-SludgeD1_19-24, Cmpd 17259, +MSn(419.23), 36.22 min
10333	042913-SludgeD1_1-6, Cmpd 5771, +MSn(625.29), 15.78 min
10334	042913-SludgeD1_25-30, Cmpd 25504, +MSn(1205.58), 55.94 min
10335	042913-SludgeD1_13-18, Cmpd 7145, +MSn(732.33), 17.59 min
10336	042913-SludgeD1_13-18, Cmpd 7427, +MSn(408.73), 18.16 min
10337	042913-SludgeD1_1-6, Cmpd 19847, +MSn(706.92), 47.58 min
10338	042913-SludgeD1_19-24, Cmpd 30698, +MSn(950.2), 70.28 min
10339	042913-SludgeD1_13-18, Cmpd 36443, +MSn(712.63), 85.87 min
10340	042913-SludgeD1_1-6, Cmpd 23393, +MSn(756.94), 56.04 min
10341	042913-SludgeD1_1-6, Cmpd 37942, +MSn(1177.14), 93.95 min
10342	042913-SludgeD1_13-18, Cmpd 91, +MSn(748.89), 0.25 min
10343	042913-SludgeD1_19-24, Cmpd 5719, +MSn(917.92), 14.27 min
10344	042913-SludgeD1_13-18, Cmpd 28177, +MSn(988.19), 64.43 min
10345	042913-SludgeD1_19-24, Cmpd 6659, +MSn(536.28), 16.62 min
10346	042913-SludgeD1_13-18, Cmpd 11464, +MSn(737.39), 25.82 min
10347	042913-SludgeD1_1-6, Cmpd 18797, +MSn(626.79), 44.92 min
10348	042913-SludgeD1_13-18, Cmpd 7616, +MSn(639.3), 18.55 min
10349	042913-SludgeD1_1-6, Cmpd 38142, +MSn(1210.52), 94.50 min
10350	042913-SludgeD1_19-24, Cmpd 30093, +MSn(729.76), 68.66 min
10351	042913-SludgeD1_19-24, Cmpd 29700, +MSn(987.51), 67.64 min
10352	042913-SludgeD1_25-30, Cmpd 5297, +MSn(814.83), 13.16 min
10353	042913-SludgeD1_25-30, Cmpd 29081, +MSn(1188.37), 65.31 min
10354	042913-SludgeD1_1-6, Cmpd 28102, +MSn(740.8), 67.89 min
10355	042913-SludgeD1_1-6, Cmpd 25257, +MSn(1013.98), 60.69 min
10356	042913-SludgeD1_19-24, Cmpd 19481, +MSn(713.36), 41.32 min
10357	042913-SludgeD1_1-6, Cmpd 17349, +MSn(760.4), 41.18 min|042913-SludgeD1_1-6, Cmpd 17269, +MSn(760.4), 40.98 min
10358	042913-SludgeD1_13-18, Cmpd 13821, +MSn(793.89), 30.43 min
10359	042913-SludgeD1_13-18, Cmpd 36032, +MSn(755.35), 84.77 min
10360	042913-SludgeD1_1-6, Cmpd 28220, +MSn(833.11), 68.17 min
10361	042913-SludgeD1_19-24, Cmpd 7653, +MSn(596.27), 18.63 min
10362	042913-SludgeD1_13-18, Cmpd 5660, +MSn(592.29), 14.09 min
10363	042913-SludgeD1_25-30, Cmpd 10519, +MSn(775.84), 23.52 min
10364	042913-SludgeD1_1-6, Cmpd 27639, +MSn(987.87), 66.71 min
10365	042913-SludgeD1_1-6, Cmpd 35481, +MSn(773.78), 87.23 min
10366	042913-SludgeD1_1-6, Cmpd 7577, +MSn(624.31), 20.18 min
10367	042913-SludgeD1_19-24, Cmpd 8419, +MSn(491.75), 20.08 min
10368	042913-SludgeD1_13-18, Cmpd 12229, +MSn(950.5), 27.27 min
10369	042913-SludgeD1_1-6, Cmpd 35759, +MSn(1195.51), 87.99 min
10370	042913-SludgeD1_19-24, Cmpd 14584, +MSn(610.62), 31.38 min
10371	042913-SludgeD1_13-18, Cmpd 28684, +MSn(814.22), 65.72 min
10372	042913-SludgeD1_19-24, Cmpd 16257, +MSn(821.43), 34.33 min
10373	042913-SludgeD1_19-24, Cmpd 38398, +MSn(1345.78), 90.05 min
10374	042913-SludgeD1_13-18, Cmpd 5713, +MSn(595.28), 14.23 min
10375	042913-SludgeD1_19-24, Cmpd 30401, +MSn(1011.48), 69.49 min
10376	042913-SludgeD1_25-30, Cmpd 6442, +MSn(822.87), 16.04 min
10377	042913-SludgeD1_1-6, Cmpd 6956, +MSn(754.33), 18.70 min
10378	042913-SludgeD1_25-30, Cmpd 5029, +MSn(811.41), 12.48 min
10379	042913-SludgeD1_19-24, Cmpd 9287, +MSn(417.22), 21.68 min
10380	042913-SludgeD1_25-30, Cmpd 35699, +MSn(1324.69), 82.37 min
10381	042913-SludgeD1_1-6, Cmpd 4872, +MSn(833.73), 13.54 min
10382	042913-SludgeD1_25-30, Cmpd 7649, +MSn(526.78), 18.48 min
10383	042913-SludgeD1_25-30, Cmpd 20473, +MSn(642.85), 43.18 min
10384	042913-SludgeD1_13-18, Cmpd 12377, +MSn(608.83), 27.56 min
10385	042913-SludgeD1_1-6, Cmpd 34127, +MSn(933.49), 83.57 min
10386	042913-SludgeD1_19-24, Cmpd 28028, +MSn(987.86), 63.20 min
10387	042913-SludgeD1_1-6, Cmpd 26072, +MSn(987.85), 62.73 min
10388	042913-SludgeD1_13-18, Cmpd 7827, +MSn(702.34), 18.97 min
10389	042913-SludgeD1_1-6, Cmpd 14512, +MSn(501.93), 34.48 min
10390	042913-SludgeD1_19-24, Cmpd 17497, +MSn(939.46), 36.72 min|042913-SludgeD1_13-18, Cmpd 16924, +MSn(939.46), 36.51 min
10391	042913-SludgeD1_25-30, Cmpd 4173, +MSn(1303.17), 10.26 min
10392	042913-SludgeD1_13-18, Cmpd 36970, +MSn(1158.5), 87.33 min
10393	042913-SludgeD1_13-18, Cmpd 9829, +MSn(823.88), 22.72 min
10394	042913-SludgeD1_19-24, Cmpd 4311, +MSn(1008.52), 10.66 min
10395	042913-SludgeD1_13-18, Cmpd 38286, +MSn(1335.69), 90.90 min
10396	042913-SludgeD1_19-24, Cmpd 10927, +MSn(683.81), 24.67 min
10397	042913-SludgeD1_13-18, Cmpd 17583, +MSn(566.95), 37.98 min
10398	042913-SludgeD1_13-18, Cmpd 8694, +MSn(570.3), 20.62 min
10399	042913-SludgeD1_19-24, Cmpd 23468, +MSn(610.97), 51.59 min
10400	042913-SludgeD1_13-18, Cmpd 4790, +MSn(1098.08), 11.88 min
10401	042913-SludgeD1_13-18, Cmpd 36098, +MSn(662.59), 84.95 min
10402	042913-SludgeD1_1-6, Cmpd 5174, +MSn(870.04), 14.30 min
10403	042913-SludgeD1_1-6, Cmpd 8122, +MSn(654.79), 21.23 min
10404	042913-SludgeD1_25-30, Cmpd 35987, +MSn(716.52), 83.13 min
10405	042913-SludgeD1_25-30, Cmpd 8426, +MSn(887.9), 19.87 min
10406	042913-SludgeD1_13-18, Cmpd 18523, +MSn(583.38), 40.16 min
10407	042913-SludgeD1_25-30, Cmpd 8935, +MSn(624.79), 20.78 min
10408	042913-SludgeD1_1-6, Cmpd 27178, +MSn(987.86), 65.54 min
10409	042913-SludgeD1_19-24, Cmpd 23497, +MSn(915.45), 51.67 min
10410	042913-SludgeD1_19-24, Cmpd 10539, +MSn(710.86), 23.98 min
10411	042913-SludgeD1_25-30, Cmpd 3719, +MSn(644.11), 9.09 min
10412	042913-SludgeD1_25-30, Cmpd 12510, +MSn(753.86), 27.07 min
10413	042913-SludgeD1_1-6, Cmpd 16601, +MSn(665.84), 39.33 min
10414	042913-SludgeD1_1-6, Cmpd 7090, +MSn(638.82), 19.04 min
10415	042913-SludgeD1_13-18, Cmpd 37011, +MSn(1342.99), 87.45 min
10416	042913-SludgeD1_13-18, Cmpd 25134, +MSn(964.54), 56.82 min
10417	042913-SludgeD1_13-18, Cmpd 11035, +MSn(987.95), 24.98 min
10418	042913-SludgeD1_1-6, Cmpd 8191, +MSn(714.28), 21.35 min
10419	042913-SludgeD1_19-24, Cmpd 11908, +MSn(731.39), 26.40 min
10420	042913-SludgeD1_19-24, Cmpd 6765, +MSn(661.32), 16.86 min
10421	042913-SludgeD1_19-24, Cmpd 22302, +MSn(786.86), 48.57 min
10422	042913-SludgeD1_1-6, Cmpd 16234, +MSn(664.87), 38.43 min
10423	042913-SludgeD1_13-18, Cmpd 4884, +MSn(735.89), 12.12 min
10424	042913-SludgeD1_1-6, Cmpd 27294, +MSn(988.53), 65.83 min
10425	042913-SludgeD1_1-6, Cmpd 26875, +MSn(1047.72), 64.78 min
10426	042913-SludgeD1_1-6, Cmpd 8215, +MSn(949.88), 21.40 min
10427	042913-SludgeD1_1-6, Cmpd 7496, +MSn(624.3), 19.99 min
10428	042913-SludgeD1_25-30, Cmpd 24342, +MSn(609.34), 52.98 min
10429	042913-SludgeD1_19-24, Cmpd 8559, +MSn(896.91), 20.34 min
10430	042913-SludgeD1_19-24, Cmpd 16883, +MSn(766.89), 35.50 min
10431	042913-SludgeD1_19-24, Cmpd 5093, +MSn(849.11), 12.69 min
10432	042913-SludgeD1_19-24, Cmpd 7258, +MSn(672.84), 17.86 min
10433	042913-SludgeD1_19-24, Cmpd 20295, +MSn(1042.05), 43.40 min
10434	042913-SludgeD1_1-6, Cmpd 308, +MSn(471.91), 0.86 min
10435	042913-SludgeD1_25-30, Cmpd 12176, +MSn(754.35), 26.47 min|042913-SludgeD1_25-30, Cmpd 12068, +MSn(754.35), 26.27 min
10436	042913-SludgeD1_13-18, Cmpd 11757, +MSn(533.77), 26.40 min
10437	042913-SludgeD1_25-30, Cmpd 30543, +MSn(865.89), 69.23 min
10438	042913-SludgeD1_1-6, Cmpd 33792, +MSn(988.19), 82.68 min
10439	042913-SludgeD1_25-30, Cmpd 11526, +MSn(650.84), 25.30 min
10440	042913-SludgeD1_19-24, Cmpd 29621, +MSn(925.88), 67.42 min
10441	042913-SludgeD1_13-18, Cmpd 5176, +MSn(943.82), 12.85 min
10442	042913-SludgeD1_1-6, Cmpd 4059, +MSn(1319.68), 10.49 min
10443	042913-SludgeD1_13-18, Cmpd 6411, +MSn(1001.42), 15.99 min
10444	042913-SludgeD1_13-18, Cmpd 4928, +MSn(512.25), 12.23 min
10445	042913-SludgeD1_19-24, Cmpd 11144, +MSn(455.58), 25.06 min
10446	042913-SludgeD1_25-30, Cmpd 29460, +MSn(974.04), 66.32 min
10447	042913-SludgeD1_1-6, Cmpd 21275, +MSn(689.11), 50.93 min
10448	042913-SludgeD1_1-6, Cmpd 34989, +MSn(1370.02), 85.89 min
10449	042913-SludgeD1_25-30, Cmpd 16917, +MSn(738.86), 35.13 min
10450	042913-SludgeD1_13-18, Cmpd 5234, +MSn(456.89), 13.01 min
10451	042913-SludgeD1_13-18, Cmpd 30046, +MSn(923.48), 69.24 min
10452	042913-SludgeD1_25-30, Cmpd 12676, +MSn(684.32), 27.35 min
10453	042913-SludgeD1_1-6, Cmpd 7869, +MSn(569.3), 20.78 min
10454	042913-SludgeD1_13-18, Cmpd 15272, +MSn(682.92), 33.16 min|042913-SludgeD1_13-18, Cmpd 15369, +MSn(682.92), 33.35 min
10455	042913-SludgeD1_19-24, Cmpd 24883, +MSn(831.93), 55.20 min
10456	042913-SludgeD1_13-18, Cmpd 36084, +MSn(729.76), 84.91 min
10457	042913-SludgeD1_13-18, Cmpd 10531, +MSn(570.29), 24.07 min
10458	042913-SludgeD1_19-24, Cmpd 29610, +MSn(1077.22), 67.40 min
10459	042913-SludgeD1_1-6, Cmpd 22163, +MSn(656.69), 53.00 min
10460	042913-SludgeD1_25-30, Cmpd 4255, +MSn(949.83), 10.48 min
10461	042913-SludgeD1_25-30, Cmpd 30915, +MSn(1131.92), 70.22 min
10462	042913-SludgeD1_1-6, Cmpd 25355, +MSn(821.15), 60.93 min
10463	042913-SludgeD1_1-6, Cmpd 17212, +MSn(710.87), 40.84 min
10464	042913-SludgeD1_13-18, Cmpd 28222, +MSn(923.48), 64.55 min|042913-SludgeD1_13-18, Cmpd 27370, +MSn(923.48), 62.32 min|042913-SludgeD1_13-18, Cmpd 29506, +MSn(923.48), 67.83 min|042913-SludgeD1_13-18, Cmpd 26884, +MSn(923.49), 61.12 min|042913-SludgeD1_13-18, Cmpd 29573, +MSn(923.48), 68.01 min|042913-SludgeD1_13-18, Cmpd 28502, +MSn(923.48), 65.26 min|042913-SludgeD1_13-18, Cmpd 28690, +MSn(923.48), 65.74 min|042913-SludgeD1_13-18, Cmpd 28918, +MSn(923.51), 66.32 min|042913-SludgeD1_13-18, Cmpd 29980, +MSn(923.49), 69.07 min
10465	042913-SludgeD1_13-18, Cmpd 29094, +MSn(922.15), 66.77 min
10466	042913-SludgeD1_19-24, Cmpd 23543, +MSn(632.85), 51.79 min
10467	042913-SludgeD1_25-30, Cmpd 28145, +MSn(922.45), 62.82 min
10468	042913-SludgeD1_19-24, Cmpd 7726, +MSn(736.4), 18.77 min
10469	042913-SludgeD1_13-18, Cmpd 25357, +MSn(922.98), 57.36 min
10470	042913-SludgeD1_1-6, Cmpd 24184, +MSn(576.37), 58.01 min
10471	042913-SludgeD1_13-18, Cmpd 18340, +MSn(952.46), 39.76 min
10472	042913-SludgeD1_13-18, Cmpd 27388, +MSn(922.98), 62.37 min|042913-SludgeD1_13-18, Cmpd 28476, +MSn(922.98), 65.20 min|042913-SludgeD1_13-18, Cmpd 25974, +MSn(922.98), 58.87 min|042913-SludgeD1_13-18, Cmpd 29914, +MSn(922.98), 68.88 min|042913-SludgeD1_13-18, Cmpd 29650, +MSn(922.98), 68.21 min|042913-SludgeD1_13-18, Cmpd 29720, +MSn(922.98), 68.38 min|042913-SludgeD1_13-18, Cmpd 29847, +MSn(922.98), 68.71 min|042913-SludgeD1_13-18, Cmpd 27133, +MSn(922.98), 61.74 min|042913-SludgeD1_13-18, Cmpd 29249, +MSn(922.98), 67.17 min|042913-SludgeD1_13-18, Cmpd 28296, +MSn(922.99), 64.74 min|042913-SludgeD1_13-18, Cmpd 27507, +MSn(922.98), 62.68 min|042913-SludgeD1_13-18, Cmpd 29436, +MSn(922.98), 67.64 min|042913-SludgeD1_13-18, Cmpd 28837, +MSn(922.98), 66.12 min|042913-SludgeD1_13-18, Cmpd 27603, +MSn(922.98), 62.92 min|042913-SludgeD1_13-18, Cmpd 26872, +MSn(922.98), 61.09 min|042913-SludgeD1_13-18, Cmpd 27737, +MSn(922.98), 63.26 min|042913-SludgeD1_13-18, Cmpd 27060, +MSn(922.98), 61.56 min|042913-SludgeD1_13-18, Cmpd 29177, +MSn(922.98), 66.98 min|042913-SludgeD1_13-18, Cmpd 28110, +MSn(922.98), 64.26 min|042913-SludgeD1_13-18, Cmpd 29512, +MSn(922.97), 67.85 min|042913-SludgeD1_13-18, Cmpd 25554, +MSn(922.98), 57.84 min|042913-SludgeD1_13-18, Cmpd 26370, +MSn(922.98), 59.85 min|042913-SludgeD1_13-18, Cmpd 25624, +MSn(922.98), 58.01 min
10473	042913-SludgeD1_1-6, Cmpd 28098, +MSn(850.68), 67.88 min
10474	042913-SludgeD1_1-6, Cmpd 25741, +MSn(567.71), 61.90 min
10475	042913-SludgeD1_1-6, Cmpd 27310, +MSn(409.22), 65.87 min
10476	042913-SludgeD1_13-18, Cmpd 28639, +MSn(567.09), 65.60 min
10477	042913-SludgeD1_1-6, Cmpd 36623, +MSn(768.71), 90.37 min
10478	042913-SludgeD1_25-30, Cmpd 4917, +MSn(838.42), 12.19 min
10479	042913-SludgeD1_25-30, Cmpd 37434, +MSn(756.77), 86.90 min
10480	042913-SludgeD1_25-30, Cmpd 35960, +MSn(1070.03), 83.06 min
10481	042913-SludgeD1_25-30, Cmpd 18680, +MSn(709.87), 38.74 min
10482	042913-SludgeD1_1-6, Cmpd 26803, +MSn(654.68), 64.60 min
10483	042913-SludgeD1_1-6, Cmpd 35302, +MSn(770.79), 86.74 min
10484	042913-SludgeD1_1-6, Cmpd 25871, +MSn(623.71), 62.22 min
10485	042913-SludgeD1_13-18, Cmpd 9636, +MSn(740.84), 22.37 min
10486	042913-SludgeD1_1-6, Cmpd 34432, +MSn(758.23), 84.37 min
10487	042913-SludgeD1_13-18, Cmpd 37072, +MSn(1201.7), 87.63 min
10488	042913-SludgeD1_1-6, Cmpd 21946, +MSn(683.35), 52.50 min
10489	042913-SludgeD1_1-6, Cmpd 19921, +MSn(510.89), 47.75 min
10490	042913-SludgeD1_1-6, Cmpd 34882, +MSn(1375.12), 85.59 min
10491	042913-SludgeD1_1-6, Cmpd 19895, +MSn(757.9), 47.69 min
10492	042913-SludgeD1_19-24, Cmpd 37370, +MSn(756.76), 87.28 min
10493	042913-SludgeD1_13-18, Cmpd 36232, +MSn(960.61), 85.30 min
10494	042913-SludgeD1_25-30, Cmpd 25724, +MSn(756.94), 56.53 min
10495	042913-SludgeD1_13-18, Cmpd 12782, +MSn(466.88), 28.37 min
10496	042913-SludgeD1_13-18, Cmpd 4383, +MSn(454.24), 10.83 min
10497	042913-SludgeD1_25-30, Cmpd 14304, +MSn(750.35), 30.48 min
10498	042913-SludgeD1_1-6, Cmpd 18238, +MSn(784.38), 43.47 min
10499	042913-SludgeD1_13-18, Cmpd 29450, +MSn(778.4), 67.68 min
10500	042913-SludgeD1_19-24, Cmpd 38956, +MSn(1302.97), 91.61 min
10501	042913-SludgeD1_13-18, Cmpd 6355, +MSn(658.75), 15.86 min
10502	042913-SludgeD1_1-6, Cmpd 7578, +MSn(680.83), 20.19 min
10503	042913-SludgeD1_1-6, Cmpd 37937, +MSn(1343.8), 93.94 min
10504	042913-SludgeD1_19-24, Cmpd 38452, +MSn(1082.69), 90.20 min
10505	042913-SludgeD1_25-30, Cmpd 29281, +MSn(1084.19), 65.85 min
10506	042913-SludgeD1_13-18, Cmpd 35142, +MSn(1092.48), 82.37 min
10507	042913-SludgeD1_1-6, Cmpd 34134, +MSn(1354.75), 83.59 min
10508	042913-SludgeD1_1-6, Cmpd 37457, +MSn(773.27), 92.63 min
10509	042913-SludgeD1_19-24, Cmpd 4952, +MSn(741.38), 12.32 min
10510	042913-SludgeD1_19-24, Cmpd 21825, +MSn(632.35), 47.34 min
10511	042913-SludgeD1_1-6, Cmpd 33950, +MSn(978.06), 83.12 min
10512	042913-SludgeD1_13-18, Cmpd 36924, +MSn(1325.56), 87.20 min
10513	042913-SludgeD1_1-6, Cmpd 36308, +MSn(1356.66), 89.49 min
10514	042913-SludgeD1_13-18, Cmpd 30258, +MSn(1044.71), 69.83 min
10515	042913-SludgeD1_25-30, Cmpd 29223, +MSn(1048.54), 65.70 min
10516	042913-SludgeD1_19-24, Cmpd 13337, +MSn(621.83), 29.03 min
10517	042913-SludgeD1_19-24, Cmpd 37124, +MSn(1221.19), 86.62 min
10518	042913-SludgeD1_19-24, Cmpd 4269, +MSn(1056.55), 10.54 min
10519	042913-SludgeD1_1-6, Cmpd 26569, +MSn(846.68), 64.00 min
10520	042913-SludgeD1_19-24, Cmpd 20564, +MSn(752.9), 44.10 min
10521	042913-SludgeD1_19-24, Cmpd 4351, +MSn(820.43), 10.76 min
10522	042913-SludgeD1_1-6, Cmpd 28252, +MSn(1120.48), 68.25 min|042913-SludgeD1_1-6, Cmpd 28333, +MSn(1120.48), 68.45 min
10523	042913-SludgeD1_13-18, Cmpd 29711, +MSn(1119.97), 68.36 min
10524	042913-SludgeD1_25-30, Cmpd 37564, +MSn(831.08), 87.26 min
10525	042913-SludgeD1_1-6, Cmpd 19954, +MSn(709.99), 47.83 min
10526	042913-SludgeD1_13-18, Cmpd 30253, +MSn(966.44), 69.82 min
10527	042913-SludgeD1_19-24, Cmpd 22842, +MSn(614.33), 49.96 min
10528	042913-SludgeD1_25-30, Cmpd 23235, +MSn(450.27), 50.27 min
10529	042913-SludgeD1_19-24, Cmpd 24992, +MSn(825.52), 55.46 min
10530	042913-SludgeD1_1-6, Cmpd 1244, +MSn(705.79), 3.31 min
10531	042913-SludgeD1_1-6, Cmpd 28429, +MSn(1147.33), 68.69 min
10532	042913-SludgeD1_1-6, Cmpd 16253, +MSn(711.36), 38.48 min
10533	042913-SludgeD1_25-30, Cmpd 5459, +MSn(542.27), 13.56 min
10534	042913-SludgeD1_1-6, Cmpd 17252, +MSn(842.41), 40.94 min
10535	042913-SludgeD1_13-18, Cmpd 30272, +MSn(1144.39), 69.86 min
10536	042913-SludgeD1_19-24, Cmpd 14619, +MSn(850.37), 31.44 min|042913-SludgeD1_13-18, Cmpd 14681, +MSn(850.36), 32.01 min|042913-SludgeD1_13-18, Cmpd 14780, +MSn(850.36), 32.20 min|042913-SludgeD1_13-18, Cmpd 14043, +MSn(850.37), 30.84 min|042913-SludgeD1_13-18, Cmpd 14148, +MSn(850.37), 31.03 min|042913-SludgeD1_13-18, Cmpd 14253, +MSn(850.37), 31.22 min
10537	042913-SludgeD1_1-6, Cmpd 21325, +MSn(895.46), 51.05 min
10538	042913-SludgeD1_1-6, Cmpd 35014, +MSn(671.1), 85.95 min
10539	042913-SludgeD1_13-18, Cmpd 14585, +MSn(762.37), 31.83 min
10540	042913-SludgeD1_25-30, Cmpd 4436, +MSn(826.09), 10.94 min
10541	042913-SludgeD1_25-30, Cmpd 28159, +MSn(987.86), 62.86 min
10542	042913-SludgeD1_19-24, Cmpd 26094, +MSn(1027.85), 58.21 min
10543	042913-SludgeD1_25-30, Cmpd 8919, +MSn(824.41), 20.75 min
10544	042913-SludgeD1_1-6, Cmpd 6239, +MSn(533.23), 16.94 min
10545	042913-SludgeD1_25-30, Cmpd 16154, +MSn(747.85), 33.74 min
10546	042913-SludgeD1_13-18, Cmpd 8323, +MSn(804.4), 19.93 min
10547	042913-SludgeD1_1-6, Cmpd 19549, +MSn(624.33), 46.84 min
10548	042913-SludgeD1_19-24, Cmpd 36639, +MSn(1334.85), 85.37 min
10549	042913-SludgeD1_1-6, Cmpd 17783, +MSn(623.84), 42.31 min
10550	042913-SludgeD1_25-30, Cmpd 35805, +MSn(1191.82), 82.66 min
10551	042913-SludgeD1_19-24, Cmpd 37360, +MSn(1313.5), 87.26 min
10552	042913-SludgeD1_19-24, Cmpd 38701, +MSn(1222.1), 90.90 min
10553	042913-SludgeD1_1-6, Cmpd 35142, +MSn(1282.28), 86.30 min
10554	042913-SludgeD1_13-18, Cmpd 36390, +MSn(759.22), 85.73 min
10555	042913-SludgeD1_1-6, Cmpd 23519, +MSn(757.44), 56.36 min
10556	042913-SludgeD1_25-30, Cmpd 5124, +MSn(532.28), 12.71 min
10557	042913-SludgeD1_25-30, Cmpd 10268, +MSn(682.36), 23.07 min
